No	FILE	CHROM	POP	DATASET	Watterson	Pi	Tajima_D	pn_ps
232	PoolSNP_2020.08.22	2R	DK_Kar_14_41	Europe_PoolSNP	0.005258	0.005294	0.033032	0.39283809
233	PoolSNP_2020.08.22	3L	DK_Kar_14_41	Europe_PoolSNP	0.005246	0.005327	0.075401	0.395408935
234	PoolSNP_2020.08.22	3R	DK_Kar_14_41	Europe_PoolSNP	0.00441	0.004423	0.01361	0.448104442
235	PoolSNP_2020.08.22	X	DK_Kar_14_41	Europe_PoolSNP	0.003619	0.003674	0.110011	0.308108621
236	PoolSNP_2020.08.22	2L	DK_Kar_16_2	Europe_PoolSNP	0.004783	0.006197	1.204943	0.339188901
237	PoolSNP_2020.08.22	2R	DK_Kar_16_2	Europe_PoolSNP	0.004006	0.004734	0.739086	0.33380307
238	PoolSNP_2020.08.22	3L	DK_Kar_16_2	Europe_PoolSNP	0.003845	0.004561	0.75888	0.350736997
239	PoolSNP_2020.08.22	3R	DK_Kar_16_2	Europe_PoolSNP	0.003197	0.003803	0.77158	0.386853008
240	PoolSNP_2020.08.22	X	DK_Kar_16_2	Europe_PoolSNP	0.002508	0.00266	0.291007	0.304070369
241	PoolSNP_2020.08.22	2L	DK_Kar_16_3	Europe_PoolSNP	0.005491	0.006065	0.433823	0.356683777
242	PoolSNP_2020.08.22	2R	DK_Kar_16_3	Europe_PoolSNP	0.004621	0.005115	0.443488	0.352404897
243	PoolSNP_2020.08.22	3L	DK_Kar_16_3	Europe_PoolSNP	0.004331	0.004821	0.470728	0.363913971
244	PoolSNP_2020.08.22	3R	DK_Kar_16_3	Europe_PoolSNP	0.003526	0.003937	0.483057	0.401060262
245	PoolSNP_2020.08.22	X	DK_Kar_16_3	Europe_PoolSNP	0.002878	0.003162	0.490858	0.305068836
246	PoolSNP_2020.08.22	2L	DK_Kar_16_4	Europe_PoolSNP	0.005584	0.005877	0.211541	0.363317594
247	PoolSNP_2020.08.22	2R	DK_Kar_16_4	Europe_PoolSNP	0.004632	0.005031	0.347242	0.358216888
248	PoolSNP_2020.08.22	3L	DK_Kar_16_4	Europe_PoolSNP	0.004313	0.004837	0.490186	0.367112858
249	PoolSNP_2020.08.22	3R	DK_Kar_16_4	Europe_PoolSNP	0.003645	0.00404	0.437771	0.406165295
250	PoolSNP_2020.08.22	X	DK_Kar_16_4	Europe_PoolSNP	0.002935	0.003188	0.406882	0.31001265
251	PoolSNP_2020.08.22	2L	EA	Affrica_PoolSNP	0.007171	0.007192	0.185007	0.253734653
252	PoolSNP_2020.08.22	2R	EA	Affrica_PoolSNP	0.006183	0.006201	0.124939	0.254007817
253	PoolSNP_2020.08.22	3L	EA	Affrica_PoolSNP	0.006971	0.006954	-0.103627	0.244861102
254	PoolSNP_2020.08.22	X	EA	Affrica_PoolSNP	0.005121	0.005281	0.298552	0.214386676
255	PoolSNP_2020.08.22	2L	EB	Affrica_PoolSNP	0.0064205	0.006439	NA	0.248549668
256	PoolSNP_2020.08.22	2R	EB	Affrica_PoolSNP	0.005431	0.005441	NA	0.241398839
257	PoolSNP_2020.08.22	3L	EB	Affrica_PoolSNP	0.005722	0.0057415	NA	0.238372302
258	PoolSNP_2020.08.22	3R	EB	Affrica_PoolSNP	0.0048635	0.004879	NA	0.277656288
259	PoolSNP_2020.08.22	X	EB	Affrica_PoolSNP	0.004928	0.0049455	NA	0.200161574
260	PoolSNP_2020.08.22	2L	ED	Affrica_PoolSNP	0.006268	0.006277	NA	0.249458856
261	PoolSNP_2020.08.22	2R	ED	Affrica_PoolSNP	0.0057285	0.005737	NA	0.261189766
262	PoolSNP_2020.08.22	3L	ED	Affrica_PoolSNP	0.0060125	0.0060225	NA	0.254688609
263	PoolSNP_2020.08.22	3R	ED	Affrica_PoolSNP	0.0043785	0.0043845	NA	0.271314643
264	PoolSNP_2020.08.22	X	ED	Affrica_PoolSNP	0.00479	0.0048015	NA	0.200914849
265	PoolSNP_2020.08.22	2L	EF	Affrica_PoolSNP	0.0055845	0.0059555	0.356074	0.260130508
266	PoolSNP_2020.08.22	2R	EF	Affrica_PoolSNP	0.0048665	0.005164	0.336672	0.255987792
267	PoolSNP_2020.08.22	3L	EF	Affrica_PoolSNP	0.0054525	0.005644	0.217004	0.254900186
268	PoolSNP_2020.08.22	3R	EF	Affrica_PoolSNP	0.0039645	0.0041715	0.288073	0.280613601
269	PoolSNP_2020.08.22	X	EF	Affrica_PoolSNP	0.004029	0.0046045	0.652494	0.214652772
270	PoolSNP_2020.08.22	2L	EG	Affrica_PoolSNP	0.006931	0.0070845	0.17218	0.335454998
271	PoolSNP_2020.08.22	2R	EG	Affrica_PoolSNP	0.0053455	0.0054145	0.0913425	0.331338818
272	PoolSNP_2020.08.22	3L	EG	Affrica_PoolSNP	0.0054645	0.0054955	0.069654	0.31867675
273	PoolSNP_2020.08.22	3R	EG	Affrica_PoolSNP	0.004643	0.0046645	0.093241	0.34732959
274	PoolSNP_2020.08.22	X	EG	Affrica_PoolSNP	0.003049	0.003184	0.266287	0.290029937
275	PoolSNP_2020.08.22	2L	ER	Affrica_PoolSNP	0.006322	0.006329	NA	0.244281824
276	PoolSNP_2020.08.22	2R	ER	Affrica_PoolSNP	0.005464	0.0054695	NA	0.243089169
277	PoolSNP_2020.08.22	3L	ER	Affrica_PoolSNP	0.0057185	0.005725	NA	0.251056573
278	PoolSNP_2020.08.22	3R	ER	Affrica_PoolSNP	0.004463	0.00447	NA	0.271668201
279	PoolSNP_2020.08.22	X	ER	Affrica_PoolSNP	0.0046065	0.0046165	NA	0.201398601
280	PoolSNP_2020.08.22	2L	ES_ba_12_fall	Europe_PoolSNP	0.006489	0.006458	-0.022268	0.373119828
281	PoolSNP_2020.08.22	2R	ES_ba_12_fall	Europe_PoolSNP	0.005143	0.005188	0.040013	0.365831843
282	PoolSNP_2020.08.22	3L	ES_ba_12_fall	Europe_PoolSNP	0.004895	0.004984	0.083487	0.379692247
283	PoolSNP_2020.08.22	3R	ES_ba_12_fall	Europe_PoolSNP	0.004314	0.004236	-0.083439	0.412663832
284	PoolSNP_2020.08.22	X	ES_ba_12_fall	Europe_PoolSNP	0.0032905	0.0033585	0.131713	0.316615568
285	PoolSNP_2020.08.22	2L	ES_ba_12_spring	Europe_PoolSNP	0.005999	0.005956	-0.038387	0.353476087
286	PoolSNP_2020.08.22	2R	ES_ba_12_spring	Europe_PoolSNP	0.004929	0.005004	0.082933	0.34638514
287	PoolSNP_2020.08.22	3L	ES_ba_12_spring	Europe_PoolSNP	0.005097	0.005152	0.057595	0.35963089
288	PoolSNP_2020.08.22	3R	ES_ba_12_spring	Europe_PoolSNP	0.004421	0.004359	-0.075649	0.391146187
289	PoolSNP_2020.08.22	X	ES_ba_12_spring	Europe_PoolSNP	0.003346	0.0033945	0.131287	0.301289238
290	PoolSNP_2020.08.22	2L	ES_Ben_16_32	Europe_PoolSNP	0.005988	0.005985	-0.001856	0.358867488
291	PoolSNP_2020.08.22	2R	ES_Ben_16_32	Europe_PoolSNP	0.005179	0.005253	0.063059	0.356000796
292	PoolSNP_2020.08.22	3L	ES_Ben_16_32	Europe_PoolSNP	0.00526	0.005305	0.038922	0.3678707
293	PoolSNP_2020.08.22	3R	ES_Ben_16_32	Europe_PoolSNP	0.005061	0.004881	-0.159442	0.401846385
294	PoolSNP_2020.08.22	X	ES_Ben_16_32	Europe_PoolSNP	0.003391	0.003504	0.195411	0.306571499
295	PoolSNP_2020.08.22	2L	ES_Cor_15_33	Europe_PoolSNP	0.006649	0.006855	0.140138	0.404982064
296	PoolSNP_2020.08.22	2R	ES_Cor_15_33	Europe_PoolSNP	0.005011	0.005183	0.147662	0.385040395
297	PoolSNP_2020.08.22	3L	ES_Cor_15_33	Europe_PoolSNP	0.005606	0.005731	0.09987	0.408291933
298	PoolSNP_2020.08.22	3R	ES_Cor_15_33	Europe_PoolSNP	0.004783	0.004712	-0.064099	0.444736472
299	PoolSNP_2020.08.22	X	ES_Cor_15_33	Europe_PoolSNP	0.003346	0.003529	0.289568	0.334913837
300	PoolSNP_2020.08.22	2L	ES_Gim_14_34	Europe_PoolSNP	0.006494	0.006418	-0.056028	0.372550493
301	PoolSNP_2020.08.22	2R	ES_Gim_14_34	Europe_PoolSNP	0.005113	0.005158	0.042369	0.374021337
302	PoolSNP_2020.08.22	3L	ES_Gim_14_34	Europe_PoolSNP	0.005525	0.005493	-0.027765	0.380521215
303	PoolSNP_2020.08.22	3R	ES_Gim_14_34	Europe_PoolSNP	0.005256	0.005183	-0.066963	0.413682553
304	PoolSNP_2020.08.22	X	ES_Gim_14_34	Europe_PoolSNP	0.00342	0.003474	0.110222	0.310969425
305	PoolSNP_2020.08.22	2L	ES_Gim_14_35	Europe_PoolSNP	0.006844	0.006871	0.019188	0.37227766
306	PoolSNP_2020.08.22	2R	ES_Gim_14_35	Europe_PoolSNP	0.004989	0.005072	0.079075	0.374740194
307	PoolSNP_2020.08.22	3L	ES_Gim_14_35	Europe_PoolSNP	0.005476	0.005442	-0.02943	0.377298161
308	PoolSNP_2020.08.22	3R	ES_Gim_14_35	Europe_PoolSNP	0.005001	0.004866	-0.129597	0.419934609
309	PoolSNP_2020.08.22	X	ES_Gim_14_35	Europe_PoolSNP	0.003386	0.003446	0.119844	0.304101768
310	PoolSNP_2020.08.22	2L	ES_Gim_15_30	Europe_PoolSNP	0.006627	0.00675	0.077987	0.407846941
311	PoolSNP_2020.08.22	2R	ES_Gim_15_30	Europe_PoolSNP	0.005005	0.005159	0.126688	0.385576588
312	PoolSNP_2020.08.22	3L	ES_Gim_15_30	Europe_PoolSNP	0.005449	0.005506	0.043687	0.413672388
313	PoolSNP_2020.08.22	3R	ES_Gim_15_30	Europe_PoolSNP	0.005174	0.005252	0.062465	0.443070593
314	PoolSNP_2020.08.22	X	ES_Gim_15_30	Europe_PoolSNP	0.003364	0.003533	0.253633	0.32824535
315	PoolSNP_2020.08.22	2L	ES_Gim_15_31	Europe_PoolSNP	0.006601	0.006743	0.099583	0.392865652
316	PoolSNP_2020.08.22	2R	ES_Gim_15_31	Europe_PoolSNP	0.004954	0.005134	0.160605	0.376948187
317	PoolSNP_2020.08.22	3L	ES_Gim_15_31	Europe_PoolSNP	0.005424	0.005479	0.046955	0.389230845
318	PoolSNP_2020.08.22	3R	ES_Gim_15_31	Europe_PoolSNP	0.005171	0.005252	0.07031	0.430905675
319	PoolSNP_2020.08.22	X	ES_Gim_15_31	Europe_PoolSNP	0.00334	0.003516	0.285266	0.328638498
320	PoolSNP_2020.08.22	2L	ES_Gim_16_33	Europe_PoolSNP	0.006697	0.006754	0.057444	0.331274981
321	PoolSNP_2020.08.22	2R	ES_Gim_16_33	Europe_PoolSNP	0.005019	0.005145	0.167277	0.328226555
322	PoolSNP_2020.08.22	3L	ES_Gim_16_33	Europe_PoolSNP	0.005348	0.005425	0.096841	0.337994055
323	PoolSNP_2020.08.22	3R	ES_Gim_16_33	Europe_PoolSNP	0.004909	0.004923	0.019702	0.361521519
324	PoolSNP_2020.08.22	X	ES_Gim_16_33	Europe_PoolSNP	0.00342	0.003483	0.235128	0.28161611
325	PoolSNP_2020.08.22	2L	ES_Gim_16_34	Europe_PoolSNP	0.006714	0.006735	0.013551	0.370700887
326	PoolSNP_2020.08.22	2R	ES_Gim_16_34	Europe_PoolSNP	0.005013	0.005102	0.077886	0.365220933
327	PoolSNP_2020.08.22	3L	ES_Gim_16_34	Europe_PoolSNP	0.005501	0.00546	-0.032607	0.377232143
328	PoolSNP_2020.08.22	3R	ES_Gim_16_34	Europe_PoolSNP	0.005146	0.005163	0.014142	0.406663032
329	PoolSNP_2020.08.22	X	ES_Gim_16_34	Europe_PoolSNP	0.00341	0.003497	0.141135	0.314295993
330	PoolSNP_2020.08.22	2L	ES_Gua_15_32	Europe_PoolSNP	0.006664	0.006824	0.104974	0.40831616
331	PoolSNP_2020.08.22	2R	ES_Gua_15_32	Europe_PoolSNP	0.005141	0.005277	0.111858	0.388386885
332	PoolSNP_2020.08.22	3L	ES_Gua_15_32	Europe_PoolSNP	0.005388	0.005451	0.051758	0.404778601
333	PoolSNP_2020.08.22	3R	ES_Gua_15_32	Europe_PoolSNP	0.005037	0.004941	-0.080534	0.446918981
334	PoolSNP_2020.08.22	X	ES_Gua_15_32	Europe_PoolSNP	0.003375	0.003543	0.260984	0.330714461
335	PoolSNP_2020.08.22	2L	ES_Pur_16_35	Europe_PoolSNP	0.006625	0.006573	-0.036771	0.359506996
336	PoolSNP_2020.08.22	2R	ES_Pur_16_35	Europe_PoolSNP	0.005292	0.005319	0.023996	0.355260914
337	PoolSNP_2020.08.22	3L	ES_Pur_16_35	Europe_PoolSNP	0.005391	0.005376	-0.012715	0.36733304
338	PoolSNP_2020.08.22	3R	ES_Pur_16_35	Europe_PoolSNP	0.0049	0.004755	-0.13651	0.393137842
339	PoolSNP_2020.08.22	X	ES_Pur_16_35	Europe_PoolSNP	0.003422	0.003505	0.147821	0.30561311
340	PoolSNP_2020.08.22	2L	ES_Tom_15_28	Europe_PoolSNP	0.006556	0.006664	0.07976	0.393027515
341	PoolSNP_2020.08.22	2R	ES_Tom_15_28	Europe_PoolSNP	0.005261	0.005354	0.080524	0.37593067
342	PoolSNP_2020.08.22	3L	ES_Tom_15_28	Europe_PoolSNP	0.00539	0.005441	0.045215	0.387888791
343	PoolSNP_2020.08.22	3R	ES_Tom_15_28	Europe_PoolSNP	0.004847	0.004781	-0.062526	0.432274985
344	PoolSNP_2020.08.22	X	ES_Tom_15_28	Europe_PoolSNP	0.003344	0.003523	0.301256	0.326752787
345	PoolSNP_2020.08.22	2L	ES_Tom_15_29	Europe_PoolSNP	0.006798	0.007007	0.125721	0.417175319
346	PoolSNP_2020.08.22	2R	ES_Tom_15_29	Europe_PoolSNP	0.005232	0.005294	0.04758	0.390002399
347	PoolSNP_2020.08.22	3L	ES_Tom_15_29	Europe_PoolSNP	0.005526	0.005574	0.035835	0.412865525
348	PoolSNP_2020.08.22	3R	ES_Tom_15_29	Europe_PoolSNP	0.004922	0.00477	-0.124568	0.443656692
349	PoolSNP_2020.08.22	X	ES_Tom_15_29	Europe_PoolSNP	0.003343	0.003506	0.239408	0.334205394
350	PoolSNP_2020.08.22	2L	ES_Tom_16_36	Europe_PoolSNP	0.006308	0.006205	-0.067591	0.373494638
351	PoolSNP_2020.08.22	2R	ES_Tom_16_36	Europe_PoolSNP	0.005018	0.005104	0.070596	0.369396294
352	PoolSNP_2020.08.22	3L	ES_Tom_16_36	Europe_PoolSNP	0.005252	0.005243	-0.007461	0.379225286
353	PoolSNP_2020.08.22	3R	ES_Tom_16_36	Europe_PoolSNP	0.004627	0.004537	-0.080304	0.418736966
354	PoolSNP_2020.08.22	X	ES_Tom_16_36	Europe_PoolSNP	0.003377	0.003472	0.137897	0.319131307
355	PoolSNP_2020.08.22	2L	ES_Tom_16_37	Europe_PoolSNP	0.006588	0.006558	-0.019949	0.365199462
356	PoolSNP_2020.08.22	2R	ES_Tom_16_37	Europe_PoolSNP	0.00506	0.00512	0.052105	0.361759925
357	PoolSNP_2020.08.22	3L	ES_Tom_16_37	Europe_PoolSNP	0.005359	0.005344	-0.012798	0.370474857
358	PoolSNP_2020.08.22	3R	ES_Tom_16_37	Europe_PoolSNP	0.004702	0.004596	-0.099071	0.413111574
359	PoolSNP_2020.08.22	X	ES_Tom_16_37	Europe_PoolSNP	0.003372	0.003464	0.149792	0.311610831
360	PoolSNP_2020.08.22	2L	FI_Aka_14_36	Europe_PoolSNP	0.006727	0.006827	0.073722	0.393229588
361	PoolSNP_2020.08.22	2R	FI_Aka_14_36	Europe_PoolSNP	0.005186	0.005298	0.105625	0.398511821
362	PoolSNP_2020.08.22	3L	FI_Aka_14_36	Europe_PoolSNP	0.005356	0.005443	0.081022	0.407803559
363	PoolSNP_2020.08.22	3R	FI_Aka_14_36	Europe_PoolSNP	0.004278	0.004364	0.098569	0.456821026
364	PoolSNP_2020.08.22	X	FI_Aka_14_36	Europe_PoolSNP	0.003523	0.00364	0.235289	0.307133421
365	PoolSNP_2020.08.22	2L	FI_Aka_14_37	Europe_PoolSNP	0.006805	0.006898	0.065952	0.384903978
366	PoolSNP_2020.08.22	2R	FI_Aka_14_37	Europe_PoolSNP	0.005164	0.005242	0.072618	0.384724557
367	PoolSNP_2020.08.22	3L	FI_Aka_14_37	Europe_PoolSNP	0.005278	0.00535	0.065906	0.392169621
368	PoolSNP_2020.08.22	3R	FI_Aka_14_37	Europe_PoolSNP	0.00436	0.00438	0.022529	0.44379876
369	PoolSNP_2020.08.22	X	FI_Aka_14_37	Europe_PoolSNP	0.003538	0.003618	0.154693	0.310682862
370	PoolSNP_2020.08.22	2L	FI_Aka_15_34	Europe_PoolSNP	0.006763	0.006968	0.127963	0.415560841
371	PoolSNP_2020.08.22	2R	FI_Aka_15_34	Europe_PoolSNP	0.00538	0.005488	0.082198	0.397770351
372	PoolSNP_2020.08.22	3L	FI_Aka_15_34	Europe_PoolSNP	0.005432	0.00549	0.045135	0.416507829
373	PoolSNP_2020.08.22	3R	FI_Aka_15_34	Europe_PoolSNP	0.004377	0.004444	0.063136	0.458049436
374	PoolSNP_2020.08.22	X	FI_Aka_15_34	Europe_PoolSNP	0.003532	0.0037	0.231135	0.339712697
375	PoolSNP_2020.08.22	2L	FI_Aka_15_35	Europe_PoolSNP	0.006805	0.007125	0.207004	0.412529402
376	PoolSNP_2020.08.22	2R	FI_Aka_15_35	Europe_PoolSNP	0.005346	0.005468	0.096924	0.396039604
377	PoolSNP_2020.08.22	3L	FI_Aka_15_35	Europe_PoolSNP	0.005176	0.005388	0.180097	0.417063744
378	PoolSNP_2020.08.22	3R	FI_Aka_15_35	Europe_PoolSNP	0.004482	0.00452	0.036862	0.455364796
379	PoolSNP_2020.08.22	X	FI_Aka_15_35	Europe_PoolSNP	0.003463	0.003671	0.313511	0.32542807
380	PoolSNP_2020.08.22	2L	FI_Aka_16_5	Europe_PoolSNP	0.006573	0.006603	0.020069	0.380839632
381	PoolSNP_2020.08.22	2R	FI_Aka_16_5	Europe_PoolSNP	0.005322	0.00536	0.031694	0.376261067
382	PoolSNP_2020.08.22	3L	FI_Aka_16_5	Europe_PoolSNP	0.005526	0.005525	-0.000426	0.380817551
383	PoolSNP_2020.08.22	3R	FI_Aka_16_5	Europe_PoolSNP	0.004314	0.004346	0.032459	0.428590323
384	PoolSNP_2020.08.22	X	FI_Aka_16_5	Europe_PoolSNP	0.003574	0.003664	0.138531	0.322949806
385	PoolSNP_2020.08.22	2L	FI_Aka_16_6	Europe_PoolSNP	0.006681	0.006814	0.082813	0.380186584
386	PoolSNP_2020.08.22	2R	FI_Aka_16_6	Europe_PoolSNP	0.00533	0.005376	0.035477	0.378710194
387	PoolSNP_2020.08.22	3L	FI_Aka_16_6	Europe_PoolSNP	0.005339	0.005361	0.017436	0.386378479
388	PoolSNP_2020.08.22	3R	FI_Aka_16_6	Europe_PoolSNP	0.004536	0.004458	-0.071	0.43174072
389	PoolSNP_2020.08.22	X	FI_Aka_16_6	Europe_PoolSNP	0.003516	0.003635	0.163883	0.320983424
390	PoolSNP_2020.08.22	2L	FI_Ves_14_38	Europe_PoolSNP	0.006672	0.006892	0.142473	0.395315054
391	PoolSNP_2020.08.22	2R	FI_Ves_14_38	Europe_PoolSNP	0.005023	0.005168	0.124728	0.40399743
392	PoolSNP_2020.08.22	3L	FI_Ves_14_38	Europe_PoolSNP	0.00515	0.005257	0.089405	0.408340475
393	PoolSNP_2020.08.22	3R	FI_Ves_14_38	Europe_PoolSNP	0.004419	0.00441	-0.009068	0.456477083
394	PoolSNP_2020.08.22	X	FI_Ves_14_38	Europe_PoolSNP	0.0035235	0.003622	0.155043	0.315229358
395	PoolSNP_2020.08.22	2L	FI_Ves_16_7	Europe_PoolSNP	0.006577	0.006776	0.124096	0.38014797
396	PoolSNP_2020.08.22	2R	FI_Ves_16_7	Europe_PoolSNP	0.005329	0.005411	0.062218	0.375491574
397	PoolSNP_2020.08.22	3L	FI_Ves_16_7	Europe_PoolSNP	0.005129	0.005261	0.105194	0.386544809
398	PoolSNP_2020.08.22	3R	FI_Ves_16_7	Europe_PoolSNP	0.004687	0.004543	-0.124574	0.427817043
399	PoolSNP_2020.08.22	X	FI_Ves_16_7	Europe_PoolSNP	0.003449	0.003605	0.215399	0.320805957
400	PoolSNP_2020.08.22	2L	FL_ho_10_fall	North America_PoolSNP	0.007533	0.007458	-0.051009	0.384558513
401	PoolSNP_2020.08.22	2R	FL_ho_10_fall	North America_PoolSNP	0.006127	0.006032	-0.078238	0.382153702
402	PoolSNP_2020.08.22	3L	FL_ho_10_fall	North America_PoolSNP	0.00664	0.006579	-0.046556	0.391908459
403	PoolSNP_2020.08.22	3R	FL_ho_10_fall	North America_PoolSNP	0.005814	0.005759	-0.04852	0.425998025
404	PoolSNP_2020.08.22	X	FL_ho_10_fall	North America_PoolSNP	0.004028	0.004119	0.16681	0.304035611
405	PoolSNP_2020.08.22	2L	FL_ho_10_spring	North America_PoolSNP	0.007029	0.007388	0.223433	0.402098111
406	PoolSNP_2020.08.22	2R	FL_ho_10_spring	North America_PoolSNP	0.005827	0.005996	0.123964	0.395520494
407	PoolSNP_2020.08.22	3L	FL_ho_10_spring	North America_PoolSNP	0.006173	0.006382	0.147897	0.414441975
408	PoolSNP_2020.08.22	3R	FL_ho_10_spring	North America_PoolSNP	0.005374	0.005654	0.224053	0.44491703
409	PoolSNP_2020.08.22	X	FL_ho_10_spring	North America_PoolSNP	0.003862	0.004058	0.273052	0.325218394
410	PoolSNP_2020.08.22	2L	FR	Europe_PoolSNP	0.0049195	0.005069	0.132267	0.369259021
411	PoolSNP_2020.08.22	2R	FR	Europe_PoolSNP	0.0044065	0.00466	0.247873	0.366845032
412	PoolSNP_2020.08.22	3L	FR	Europe_PoolSNP	0.0046185	0.0048115	0.191804	0.37177463
413	PoolSNP_2020.08.22	3R	FR	Europe_PoolSNP	0.004149	0.004209	0.0708025	0.403843036
414	PoolSNP_2020.08.22	X	FR	Europe_PoolSNP	0.002946	0.00314	0.275736	0.311844864
415	PoolSNP_2020.08.22	2L	FR_Got_14_08	Europe_PoolSNP	0.005844	0.005593	-0.171955	0.422821134
416	PoolSNP_2020.08.22	2R	FR_Got_14_08	Europe_PoolSNP	0.004894	0.004918	0.019628	0.428997432
417	PoolSNP_2020.08.22	3L	FR_Got_14_08	Europe_PoolSNP	0.005243	0.005099	-0.110052	0.433753373
418	PoolSNP_2020.08.22	3R	FR_Got_14_08	Europe_PoolSNP	0.004633	0.004419	-0.184325	0.488015749
419	PoolSNP_2020.08.22	X	FR_Got_14_08	Europe_PoolSNP	0.003319	0.003413	0.138807	0.333805391
420	PoolSNP_2020.08.22	2L	FR_Got_15_47	Europe_PoolSNP	0.005595	0.005726	0.100361	0.401904855
421	PoolSNP_2020.08.22	2R	FR_Got_15_47	Europe_PoolSNP	0.004602	0.004914	0.283443	0.386688217
422	PoolSNP_2020.08.22	3L	FR_Got_15_47	Europe_PoolSNP	0.004784	0.005053	0.242183	0.409832847
423	PoolSNP_2020.08.22	3R	FR_Got_15_47	Europe_PoolSNP	0.004463	0.0045	0.034595	0.451373085
424	PoolSNP_2020.08.22	X	FR_Got_15_47	Europe_PoolSNP	0.003276	0.003489	0.336943	0.337528184
425	PoolSNP_2020.08.22	2L	FR_Got_15_48	Europe_PoolSNP	0.00532	0.005533	0.189424	0.364928193
426	PoolSNP_2020.08.22	2R	FR_Got_15_48	Europe_PoolSNP	0.004679	0.00499	0.296008	0.357877384
427	PoolSNP_2020.08.22	3L	FR_Got_15_48	Europe_PoolSNP	0.005036	0.005215	0.164407	0.376051188
428	PoolSNP_2020.08.22	3R	FR_Got_15_48	Europe_PoolSNP	0.004496	0.004577	0.081131	0.405344993
429	PoolSNP_2020.08.22	X	FR_Got_15_48	Europe_PoolSNP	0.003274	0.003499	0.374934	0.308745583
430	PoolSNP_2020.08.22	2L	FR_Got_15_49	Europe_PoolSNP	0.00574	0.00581	0.057381	0.374368903
431	PoolSNP_2020.08.22	2R	FR_Got_15_49	Europe_PoolSNP	0.004601	0.004929	0.312898	0.359106907
432	PoolSNP_2020.08.22	3L	FR_Got_15_49	Europe_PoolSNP	0.004961	0.005144	0.170459	0.380435988
433	PoolSNP_2020.08.22	3R	FR_Got_15_49	Europe_PoolSNP	0.004337	0.004512	0.180898	0.417168675
434	PoolSNP_2020.08.22	X	FR_Got_15_49	Europe_PoolSNP	0.003273	0.00349	0.352352	0.320781347
435	PoolSNP_2020.08.22	2L	FR_Got_16_8	Europe_PoolSNP	0.005978	0.005943	-0.024991	0.369139042
436	PoolSNP_2020.08.22	2R	FR_Got_16_8	Europe_PoolSNP	0.004671	0.004902	0.210461	0.366217717
437	PoolSNP_2020.08.22	3L	FR_Got_16_8	Europe_PoolSNP	0.004726	0.004955	0.206618	0.384408602
438	PoolSNP_2020.08.22	3R	FR_Got_16_8	Europe_PoolSNP	0.004393	0.004372	-0.019796	0.416848946
439	PoolSNP_2020.08.22	X	FR_Got_16_8	Europe_PoolSNP	0.003357	0.003486	0.20223	0.313731708
440	PoolSNP_2020.08.22	2L	FR_Vil_14_05	Europe_PoolSNP	0.006376	0.006151	-0.156698	0.419398199
441	PoolSNP_2020.08.22	2R	FR_Vil_14_05	Europe_PoolSNP	0.00518	0.005115	-0.055314	0.416940348
442	PoolSNP_2020.08.22	3L	FR_Vil_14_05	Europe_PoolSNP	0.005422	0.005313	-0.089286	0.427421129
443	PoolSNP_2020.08.22	3R	FR_Vil_14_05	Europe_PoolSNP	0.004731	0.004503	-0.211549	0.475855089
444	PoolSNP_2020.08.22	X	FR_Vil_14_05	Europe_PoolSNP	0.003391	0.003449	0.099867	0.317976298
445	PoolSNP_2020.08.22	2L	FR_Vil_14_07	Europe_PoolSNP	0.006115	0.005876	-0.17045	0.411266201
446	PoolSNP_2020.08.22	2R	FR_Vil_14_07	Europe_PoolSNP	0.005062	0.005023	-0.033388	0.414058361
447	PoolSNP_2020.08.22	3L	FR_Vil_14_07	Europe_PoolSNP	0.005414	0.005272	-0.114291	0.424143418
448	PoolSNP_2020.08.22	3R	FR_Vil_14_07	Europe_PoolSNP	0.004937	0.004635	-0.26637	0.46834584
449	PoolSNP_2020.08.22	X	FR_Vil_14_07	Europe_PoolSNP	0.003373	0.003445	0.123121	0.325773196
450	PoolSNP_2020.08.22	2L	FR_Vil_15_40	Europe_PoolSNP	0.00656	0.006772	0.132806	0.409474974
451	PoolSNP_2020.08.22	2R	FR_Vil_15_40	Europe_PoolSNP	0.005184	0.005251	0.051917	0.388581292
452	PoolSNP_2020.08.22	3L	FR_Vil_15_40	Europe_PoolSNP	0.005141	0.005243	0.081324	0.41792558
453	PoolSNP_2020.08.22	3R	FR_Vil_15_40	Europe_PoolSNP	0.004828	0.004684	-0.12076	0.450837355
454	PoolSNP_2020.08.22	X	FR_Vil_15_40	Europe_PoolSNP	0.003373	0.003542	0.243805	0.324722009
455	PoolSNP_2020.08.22	2L	FR_Vil_15_41	Europe_PoolSNP	0.006323	0.006297	-0.016543	0.411621221
456	PoolSNP_2020.08.22	2R	FR_Vil_15_41	Europe_PoolSNP	0.005136	0.005203	0.052886	0.392470534
457	PoolSNP_2020.08.22	3L	FR_Vil_15_41	Europe_PoolSNP	0.005403	0.005478	0.057315	0.411812597
458	PoolSNP_2020.08.22	3R	FR_Vil_15_41	Europe_PoolSNP	0.00463	0.004519	-0.09729	0.449627642
459	PoolSNP_2020.08.22	X	FR_Vil_15_41	Europe_PoolSNP	0.00337	0.003528	0.230978	0.335008209
460	PoolSNP_2020.08.22	2L	FR_Vil_16_9	Europe_PoolSNP	0.006421	0.006463	0.027061	0.372395221
